"","date","iso_a3","currency_code","name","local_price","dollar_ex","dollar_price","usd_raw","eur_raw","gbp_raw","jpy_raw","cny_raw","gdp_dollar","adj_price","usd_adjusted","eur_adjusted","gbp_adjusted","jpy_adjusted","cny_adjusted","positive","balanced","ordering"
"272",2008-06-01,"HKG","HKD","Hong Kong",13.3,7.7974,1.70569677071844,-0.52221,-0.68074,-0.6268,-0.34906,-0.06746,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,2
"273",2008-06-01,"HUN","HUF","Hungary",670,144.2578,4.64446289905988,0.30097,-0.13069,0.01618,0.77244,1.53922,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,21
"274",2008-06-01,"IDN","IDR","Indonesia",18700,9152,2.04326923076923,-0.42766,-0.61756,-0.55294,-0.22024,0.1171,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,5
"275",2008-06-01,"JPN","JPY","Japan",280,106.855,2.62037340320996,-0.266,-0.50954,-0.42668,0,0.43261,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,9
"276",2008-06-01,"KOR","KRW","South Korea",3200,1018.05,3.1432640832965,-0.11953,-0.41167,-0.31227,0.19955,0.71849,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,12
"277",2008-06-01,"MEX","MXN","Mexico",32,10.1685,3.14697349658258,-0.11849,-0.41098,-0.31146,0.20096,0.72051,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,13
"278",2008-06-01,"MYS","MYR","Malaysia",5.5,3.238,1.69857936998147,-0.52421,-0.68207,-0.62836,-0.35178,-0.07135,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,1
"279",2008-06-01,"NZL","NZD","New Zealand",4.9,1.3177,3.7186005919405,0.04162,-0.30399,-0.18639,0.41911,1.03303,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,17
"280",2008-06-01,"POL","PLN","Poland",7,2.03145,3.44581456595043,-0.03479,-0.35504,-0.24607,0.31501,0.8839,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,15
"281",2008-06-01,"RUS","RUB","Russia",59,23.2336,2.53942565938985,-0.28868,-0.52469,-0.44439,-0.03089,0.38835,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,8
"282",2008-06-01,"SGP","SGD","Singapore",3.95,1.35275,2.91997782295324,-0.18208,-0.45346,-0.36112,0.11434,0.59641,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,10
"283",2008-06-01,"SWE","SEK","Sweden",38,5.96085,6.37492974995177,0.78569,0.1932,0.3948,1.43283,2.4853,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,26
"284",2008-06-01,"THA","THB","Thailand",62,33.36,1.85851318944844,-0.47941,-0.65214,-0.59337,-0.29074,0.01609,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,4
"285",2008-06-01,"TWN","TWD","Taiwan",75,30.3625,2.47015232606011,-0.30808,-0.53766,-0.45954,-0.05733,0.35048,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,7
"286",2008-06-01,"ZAF","ZAR","South Africa",16.95,7.56325,2.24110005619277,-0.37224,-0.58053,-0.50966,-0.14474,0.22525,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,6
"287",2009-07-01,"ARG","ARS","Argentina",11.5,3.81125,3.01738274844211,-0.15479,-0.34648,-0.1819,-0.12717,0.64935,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,13
"288",2009-07-01,"AUS","AUD","Australia",4.34,1.2869,3.37244541145388,-0.05534,-0.26958,-0.08563,-0.02447,0.84343,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,17
"289",2009-07-01,"BRA","BRL","Brazil",8.03,1.9971,4.0208302037955,0.12628,-0.12915,0.09017,0.16309,1.19785,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,22
"290",2009-07-01,"CAN","CAD","Canada",3.89,1.16085,3.35099280699487,-0.06135,-0.27422,-0.09145,-0.03067,0.83171,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,16
"291",2009-07-01,"CHE","CHF","Switzerland",6.5,1.08605,5.98499148289674,0.67647,0.29626,0.62271,0.73125,2.27149,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,26
"292",2009-07-01,"CHL","CLP","Chile",1750,548.55,3.19022878497858,-0.10638,-0.30904,-0.13503,-0.07718,0.74383,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,15
"293",2009-07-01,"CHN","CNY","China",12.5,6.8327,1.82943785033735,-0.48755,-0.60377,-0.50399,-0.47081,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,2
"294",2009-07-01,"CZE","CZK","Czech Republic",67.92,18.66155,3.63956906044782,0.01949,-0.21172,-0.01321,0.0528,0.98945,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,20
"295",2009-07-01,"DNK","DKK","Denmark",29.5,5.3375,5.52693208430913,0.54816,0.19705,0.49851,0.59875,2.02111,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,25
"296",2009-07-01,"EUZ","EUR","Euro area",3.31,0.716897269,4.6171189975617,0.29331,0,0.25184,0.33557,1.52379,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,23
"297",2009-07-01,"GBR","GBP","Britain",2.29,0.620886626,3.68827400060635,0.03313,-0.20117,0,0.06689,1.01607,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,21
"298",2009-07-01,"HKG","HKD","Hong Kong",13.3,7.7505,1.71601832139862,-0.51932,-0.62834,-0.53474,-0.50361,-0.062,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,1
"299",2009-07-01,"HUN","HUF","Hungary",720,199.1577,3.61522552228711,0.01267,-0.217,-0.01981,0.04576,0.97614,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,19
"300",2009-07-01,"IDN","IDR","Indonesia",20900,10200,2.04901960784314,-0.42604,-0.55621,-0.44445,-0.40729,0.12003,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,6
"301",2009-07-01,"JPN","JPY","Japan",320,92.565,3.45703019499811,-0.03164,-0.25126,-0.0627,0,0.88967,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,18
"302",2009-07-01,"KOR","KRW","South Korea",3400,1314.5,2.58653480410803,-0.27548,-0.43979,-0.29871,-0.2518,0.41384,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,11
"303",2009-07-01,"MEX","MXN","Mexico",33,13.8104,2.38950356253258,-0.33067,-0.48247,-0.35214,-0.3088,0.30614,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,9
"304",2009-07-01,"MYS","MYR","Malaysia",6.77,3.602,1.87951138256524,-0.47353,-0.59293,-0.49041,-0.45632,0.02737,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,3
"305",2009-07-01,"NZL","NZD","New Zealand",4.9,1.59235,3.07721292429428,-0.13804,-0.33352,-0.16568,-0.10987,0.68205,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,14
"306",2009-07-01,"POL","PLN","Poland",7.6,3.15525,2.40868393946597,-0.3253,-0.47831,-0.34693,-0.30325,0.31663,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,10
"307",2009-07-01,"RUS","RUB","Russia",67,32.7959,2.04293829411603,-0.42775,-0.55753,-0.4461,-0.40905,0.1167,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,5
"308",2009-07-01,"SGP","SGD","Singapore",4.22,1.4645,2.88152953226357,-0.19285,-0.3759,-0.21873,-0.16647,0.57509,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,12
"309",2009-07-01,"SWE","SEK","Sweden",39,7.90915,4.93099764197164,0.38123,0.06798,0.33694,0.42637,1.69536,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,24
"310",2009-07-01,"THA","THB","Thailand",64.49,34.165,1.88760427337919,-0.47126,-0.59117,-0.48821,-0.45398,0.03179,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,4
"311",2009-07-01,"TWN","TWD","Taiwan",75,33.1755,2.2607044355021,-0.36675,-0.51036,-0.38706,-0.34606,0.23574,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,8
"312",2009-07-01,"ZAF","ZAR","South Africa",17.95,8.2805,2.16774349375038,-0.39279,-0.5305,-0.41226,-0.37295,0.18492,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,7
"313",2010-01-01,"ARG","ARS","Argentina",7,3.7985,1.84283269711728,-0.48524,-0.61956,-0.49805,-0.47283,0.00651,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,2
"314",2010-01-01,"AUS","AUD","Australia",4.35,1.09355,3.97787023912944,0.11114,-0.1788,0.0835,0.13792,1.17262,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,21
"315",2010-01-01,"BRA","BRL","Brazil",8.2,1.7233,4.75831253989439,0.32914,-0.01768,0.29607,0.36117,1.59888,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,22
"316",2010-01-01,"CAN","CAD","Canada",4.12,1.0368,3.97376543209877,0.10999,-0.17964,0.08238,0.13675,1.17038,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,20
"317",2010-01-01,"CHE","CHF","Switzerland",6.5,1.03115,6.30364156524269,0.76079,0.30134,0.71699,0.80324,2.4429,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,26
"318",2010-01-01,"CHL","CLP","Chile",1600,503.1,3.18028225004969,-0.11165,-0.34345,-0.13375,-0.09024,0.73699,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,13
"319",2010-01-01,"CHN","CNY","China",12.5,6.8272,1.83091164752754,-0.48857,-0.62202,-0.50129,-0.47624,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,1
"320",2010-01-01,"CZE","CZK","Czech Republic",67.64,18.21005,3.7144324150675,0.03755,-0.23318,0.01174,0.06256,1.02873,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,18
"321",2010-01-01,"DNK","DKK","Denmark",30.94,5.16195,5.99385890990808,0.67426,0.23739,0.63261,0.71462,2.2737,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,25
"322",2010-01-01,"EUZ","EUR","Euro area",3.36,0.693649638,4.84394399698368,0.35306,0,0.3194,0.38567,1.64565,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,23
"323",2010-01-01,"GBR","GBP","Britain",2.29,0.623752495,3.67132800005874,0.02551,-0.24208,0,0.05023,1.00519,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,17
"324",2010-01-01,"HKG","HKD","Hong Kong",14.8,7.75655,1.90806479684911,-0.46702,-0.60609,-0.48028,-0.45417,0.04214,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,3
"325",2010-01-01,"HUN","HUF","Hungary",720,186.6508,3.85747074215594,0.07751,-0.20365,0.0507,0.10348,1.10686,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,19
"326",2010-01-01,"IDN","IDR","Indonesia",20900,9320,2.24248927038627,-0.37361,-0.53705,-0.38919,-0.35851,0.22479,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,6
"327",2010-01-01,"JPN","JPY","Japan",320,91.54,3.49573956740223,-0.02354,-0.27833,-0.04783,0,0.90929,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,15
"328",2010-01-01,"KOR","KRW","South Korea",3400,1140.5,2.98114861902674,-0.16728,-0.38456,-0.18799,-0.14721,0.62823,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,12
"329",2010-01-01,"MEX","MXN","Mexico",32,12.81375,2.49731733489416,-0.30243,-0.48445,-0.31978,-0.28561,0.36397,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,10
"330",2010-01-01,"MYS","MYR","Malaysia",7.05,3.3875,2.08118081180812,-0.41866,-0.57035,-0.43313,-0.40465,0.13669,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,4
"331",2010-01-01,"NZL","NZD","New Zealand",4.9,1.35685,3.61130559752368,0.00874,-0.25447,-0.01635,0.03306,0.97241,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,16
"332",2010-01-01,"POL","PLN","Poland",8.1,2.83565,2.85648793045686,-0.2021,-0.4103,-0.22195,-0.18287,0.56015,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,11
"333",2010-01-01,"RUS","RUB","Russia",70,29.927,2.3390249607378,-0.34664,-0.51712,-0.36289,-0.33089,0.27752,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,7
"334",2010-01-01,"SGP","SGD","Singapore",4.45,1.39555,3.18870696141306,-0.1093,-0.34171,-0.13146,-0.08783,0.7416,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,14
"335",2010-01-01,"SWE","SEK","Sweden",39,7.0821,5.50684119117211,0.53822,0.13685,0.49996,0.5753,2.0077,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,24
"336",2010-01-01,"THA","THB","Thailand",70,33.135,2.112569790252,-0.4099,-0.56387,-0.42458,-0.39567,0.15383,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,5
"337",2010-01-01,"TWN","TWD","Taiwan",75,31.8425,2.35534270236319,-0.34208,-0.51376,-0.35845,-0.32622,0.28643,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,8
"338",2010-01-01,"ZAF","ZAR","South Africa",17.95,7.3045,2.45738928058046,-0.31358,-0.49269,-0.33065,-0.29703,0.34217,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,9
"339",2010-07-01,"ARG","ARS","Argentina",14,3.93375,3.55894502700985,-0.04671,-0.17855,0.02164,-0.03041,0.82717,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,17
"340",2010-07-01,"AUS","AUD","Australia",4.35,1.133722578,3.83691750028815,0.02775,-0.11439,0.10144,0.04532,0.96988,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,20
"341",2010-07-01,"BRA","BRL","Brazil",8.71,1.77495,4.9071804839573,0.31442,0.13264,0.40867,0.3369,1.51935,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,24
"342",2010-07-01,"CAN","CAD","Canada",4.17,1.04235,4.00057562239171,0.07158,-0.07662,0.14842,0.08991,1.0539,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,21
"343",2010-07-01,"CHE","CHF","Switzerland",6.5,1.05085,6.18546890612361,0.65682,0.42768,0.77562,0.68515,2.17563,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,25
"344",2010-07-01,"CHL","CLP","Chile",1750,523.65,3.34192685954359,-0.10484,-0.22864,-0.04065,-0.08953,0.71575,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,14
"345",2010-07-01,"CHN","CNY","China",13.2,6.7769,1.9477932387965,-0.47827,-0.55043,-0.44086,-0.46935,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,2
"346",2010-07-01,"CZE","CZK","Czech Republic",67.64,19.7476,3.42522635662055,-0.08253,-0.20942,-0.01674,-0.06684,0.75852,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,15
"347",2010-07-01,"DNK","DKK","Denmark",28.5,5.81365,4.90225589775786,0.3131,0.1315,0.40726,0.33556,1.51683,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,23
"348",2010-07-01,"EUZ","EUR","Euro area",3.380031071,0.78015291,4.33252382664316,0.1605,0,0.24371,0.18034,1.22432,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,22
"349",2010-07-01,"GBR","GBP","Britain",2.29,0.657375756,3.48354799990525,-0.06691,-0.19595,0,-0.05095,0.78846,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,16
"350",2010-07-01,"HKG","HKD","Hong Kong",14.8,7.7742,1.90373285997273,-0.49007,-0.56059,-0.45351,-0.48135,-0.02262,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,1
"351",2010-07-01,"HUN","HUF","Hungary",740,221.96915,3.33379661092544,-0.10702,-0.23052,-0.04299,-0.09175,0.71158,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,13
"352",2010-07-01,"IDN","IDR","Indonesia",22780,9063,2.51351649564162,-0.32674,-0.41985,-0.27846,-0.31522,0.29044,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,9
"353",2010-07-01,"JPN","JPY","Japan",320,87.18,3.67056664372563,-0.01681,-0.15279,0.05369,0,0.88447,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,19
"354",2010-07-01,"KOR","KRW","South Korea",3400,1204.45,2.82286520818631,-0.24388,-0.34845,-0.18966,-0.23095,0.44926,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,11
"355",2010-07-01,"MEX","MXN","Mexico",32,12.782,2.50352057580973,-0.32941,-0.42216,-0.28133,-0.31795,0.28531,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,8
"356",2010-07-01,"MYS","MYR","Malaysia",7.05,3.2135,2.19386961257196,-0.41236,-0.49363,-0.37022,-0.40231,0.12634,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,4
"357",2010-07-01,"NZL","NZD","New Zealand",5,1.39275766,3.5900000004308,-0.03839,-0.17138,0.03056,-0.02195,0.84311,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,18
"358",2010-07-01,"POL","PLN","Poland",8.3,3.1969,2.59626513184648,-0.30457,-0.40075,-0.25471,-0.29268,0.33293,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,10
"359",2010-07-01,"RUS","RUB","Russia",71,30.44325,2.33220828919383,-0.3753,-0.4617,-0.33051,-0.36462,0.19736,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,5
"360",2010-07-01,"SGP","SGD","Singapore",4.23,1.3742,3.07815456265464,-0.17549,-0.28952,-0.11637,-0.1614,0.58033,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,12
"361",2010-07-01,"SWE","SEK","Sweden",48.4,7.37355,6.56400241403395,0.75821,0.51505,0.88429,0.78828,2.36997,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,26
"362",2010-07-01,"THA","THB","Thailand",70,32.305,2.16684723726977,-0.41959,-0.49986,-0.37798,-0.40967,0.11246,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,3
"363",2010-07-01,"TWN","TWD","Taiwan",75,32.1055,2.336048340627,-0.37427,-0.46081,-0.32941,-0.36357,0.19933,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,6
"364",2010-07-01,"ZAF","ZAR","South Africa",18.45,7.5365,2.44808598155643,-0.34426,-0.43495,-0.29724,-0.33305,0.25685,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,7
"365",2011-07-01,"ARG","ARS","Argentina",20,4.1325,4.83968542044767,0.19057,-0.018,0.24361,0.18519,1.12913,9138.177,3.14975655201764,1.011,0.475,0.85,0.906,0.946,TRUE,TRUE,19
"366",2011-07-01,"AUS","AUD","Australia",4.56,0.922381589,4.94372400141217,0.21617,0.00311,0.27035,0.21067,1.1749,55589.549,5.79252618698381,0.117,-0.181,0.027,0.059,0.081,TRUE,TRUE,21
"367",2011-07-01,"BRA","BRL","Brazil",9.5,1.5416,6.16242864556305,0.51597,0.25039,0.58351,0.50912,1.71105,10816.487,3.24524106657751,1.485,0.823,1.286,1.356,1.405,TRUE,TRUE,24
"368",2011-07-01,"CAN","CAD","Canada",4.73,0.94585,5.00079293756938,0.23021,0.01469,0.28501,0.22465,1.20001,46214.914,5.25917271107591,0.244,-0.087,0.145,0.18,0.204,TRUE,TRUE,22
"369",2011-07-01,"CHE","CHF","Switzerland",6.5,0.80615,8.06301556782237,0.98352,0.63603,1.07188,0.97456,2.54718,67245.997,6.45569942599949,0.635,0.199,0.504,0.55,0.582,TRUE,TRUE,26
"370",2011-07-01,"CHL","CLP","Chile",1850,462.75,3.99783900594273,-0.01652,-0.18882,0.02729,-0.02097,0.75878,11827.958,3.30278694155078,0.584,0.162,0.457,0.502,0.533,FALSE,TRUE,14
"371",2011-07-01,"CHN","CNY","China",14.65,6.445,2.27307990690458,-0.44082,-0.53878,-0.41591,-0.44334,0,4382.136,2.87916991062728,0.033,-0.242,-0.05,-0.021,0,FALSE,TRUE,2
"372",2011-07-01,"CZE","CZK","Czech Republic",69.32,17.0219,4.07240084831893,0.00182,-0.17369,0.04645,-0.00271,0.79158,18288.284,3.67033589973403,0.452,0.065,0.336,0.377,0.405,TRUE,TRUE,16
"373",2011-07-01,"DNK","DKK","Denmark",28.5,5.19845,5.48240340870837,0.34868,0.11241,0.40877,0.34259,1.41188,56147.143,5.82424952320388,0.232,-0.096,0.133,0.168,0.192,TRUE,TRUE,23
"374",2011-07-01,"EUZ","EUR","Euro area",3.437660401,0.697520315,4.92840183586624,0.2124,0,0.26641,0.20692,1.16816,36947,4.7318909399653,0.363,0,0.254,0.292,0.319,TRUE,TRUE,20
"375",2011-07-01,"GBR","GBP","Britain",2.39,0.614137444,3.89163699974627,-0.04265,-0.21037,0,-0.04697,0.71205,36119.846,4.6848314586083,0.087,-0.202,0,0.031,0.052,FALSE,TRUE,13
"376",2011-07-01,"HKG","HKD","Hong Kong",15.1,7.7918,1.93793475191868,-0.52326,-0.60678,-0.50203,-0.52542,-0.14744,31590.681,4.42715253076626,-0.427,-0.58,-0.473,-0.457,-0.446,FALSE,TRUE,1
"377",2011-07-01,"HUN","HUF","Hungary",760,188.0724,4.04099697775963,-0.0059,-0.18006,0.03838,-0.0104,0.77776,12879.296,3.36260097982044,0.573,0.154,0.447,0.491,0.522,FALSE,TRUE,15
"378",2011-07-01,"IDN","IDR","Indonesia",22534,8523,2.64390472838203,-0.34959,-0.46354,-0.32062,-0.35253,0.16314,3015.374,2.80141037508922,0.235,-0.094,0.136,0.171,0.195,FALSE,TRUE,6
"379",2011-07-01,"JPN","JPY","Japan",320,78.365,4.08345562432208,0.00454,-0.17144,0.04929,0,0.79644,42820.392,5.06604731390089,0.055,-0.226,-0.03,0,0.021,TRUE,TRUE,17
"380",2011-07-01,"KOR","KRW","South Korea",3700,1056.2,3.50312440825601,-0.13822,-0.2892,-0.09983,-0.14212,0.54114,20590.962,3.80134274055468,0.206,-0.115,0.109,0.143,0.167,FALSE,TRUE,11
"381",2011-07-01,"MEX","MXN","Mexico",32,11.67075,2.74189747873958,-0.32549,-0.44365,-0.29544,-0.32854,0.20625,9565.962,3.17409463202729,0.131,-0.171,0.04,0.072,0.094,FALSE,TRUE,8
"382",2011-07-01,"MYS","MYR","Malaysia",7.2,2.973,2.42179616548941,-0.40423,-0.5086,-0.37769,-0.40692,0.06543,8423.176,3.10907781960538,0.019,-0.252,-0.062,-0.034,-0.013,FALSE,TRUE,4
"383",2011-07-01,"NZL","NZD","New Zealand",5.1,1.156069364,4.41150000061761,0.08524,-0.10488,0.13358,0.08033,0.94076,32145.233,4.4587027977123,0.295,-0.05,0.191,0.227,0.253,TRUE,TRUE,18
"384",2011-07-01,"POL","PLN","Poland",8.63,2.7968,3.08566933638444,-0.24092,-0.3739,-0.2071,-0.24435,0.35748,12300.126,3.32965011478499,0.213,-0.11,0.116,0.15,0.174,FALSE,TRUE,10
"385",2011-07-01,"RUS","RUB","Russia",75,27.7525,2.70245923790649,-0.33519,-0.45166,-0.30557,-0.33819,0.1889,10437.49,3.22367869456957,0.097,-0.195,0.009,0.04,0.062,FALSE,TRUE,7
"386",2011-07-01,"SGP","SGD","Singapore",4.41,1.20705,3.65353547906052,-0.10122,-0.25868,-0.06118,-0.10528,0.60731,43116.689,5.08290461392922,-0.059,-0.31,-0.135,-0.108,-0.09,FALSE,TRUE,12
"387",2011-07-01,"SWE","SEK","Sweden",48.4,6.3352,7.63985351685819,0.87942,0.55017,0.96315,0.87093,2.36101,48874.608,5.41049135332186,0.848,0.356,0.7,0.752,0.789,TRUE,TRUE,25
"388",2011-07-01,"THA","THB","Thailand",70,29.75,2.35294117647059,-0.42117,-0.52258,-0.39539,-0.42379,0.03513,4991.525,2.91384003285925,0.057,-0.225,-0.028,0.002,0.023,FALSE,TRUE,3
"389",2011-07-01,"TWN","TWD","Taiwan",75,28.834,2.60109592841784,-0.36012,-0.47222,-0.33162,-0.36302,0.1443,18457.752,3.67997748544432,-0.075,-0.321,-0.149,-0.123,-0.105,FALSE,TRUE,5
"390",2011-07-01,"ZAF","ZAR","South Africa",19.45,6.76885,2.87345708650657,-0.29312,-0.41696,-0.26163,-0.29632,0.26412,7157.801,3.03708652025591,0.238,-0.092,0.139,0.174,0.198,FALSE,TRUE,9
"391",2012-01-01,"ARG","ARS","Argentina",20,4.3135,4.63660600440478,0.10469,0.04647,0.21269,0.11452,0.90146,9138.177,2.99418969628743,0.756,0.496,0.718,0.694,0.762,TRUE,TRUE,21
"392",2012-01-01,"AUS","AUD","Australia",4.8,0.972337012,4.93656000004245,0.17615,0.11417,0.29115,0.18663,1.02447,55589.549,5.14234622246052,0.088,-0.073,0.065,0.05,0.092,TRUE,TRUE,22
"393",2012-01-01,"BRA","BRL","Brazil",10.25,1.805,5.6786703601108,0.35296,0.28166,0.48524,0.36501,1.32881,10816.487,3.07180360572032,1.096,0.786,1.051,1.023,1.103,TRUE,TRUE,24
"394",2012-01-01,"CAN","CAD","Canada",4.73,1.02095,4.63293990890837,0.10381,0.04564,0.21173,0.11364,0.89996,46214.914,4.70881363798184,0.115,-0.05,0.092,0.077,0.119,TRUE,TRUE,20
"395",2012-01-01,"CHE","CHF","Switzerland",6.5,0.9551,6.805570097372,0.62145,0.536,0.77998,0.63589,1.79095,67245.997,5.68140187927077,0.358,0.157,0.329,0.311,0.363,TRUE,TRUE,26
"396",2012-01-01,"CHL","CLP","Chile",2050,506.05,4.05098310443632,-0.03484,-0.0857,0.05953,-0.02624,0.6613,11827.958,3.11857936144364,0.473,0.255,0.441,0.421,0.478,FALSE,TRUE,17
"397",2012-01-01,"CHN","CNY","China",15.4,6.3155,2.43844509540021,-0.41903,-0.44965,-0.36223,-0.41386,0,4382.136,2.77424526681188,-0.004,-0.151,-0.025,-0.038,0,FALSE,TRUE,3
"398",2012-01-01,"CZE","CZK","Czech Republic",70.22,20.36535,3.44801341494254,-0.1785,-0.22179,-0.09818,-0.17118,0.41402,18288.284,3.41733892140035,0.144,-0.025,0.119,0.104,0.148,FALSE,TRUE,13
"399",2012-01-01,"DNK","DKK","Denmark",31.5,5.86135,5.37418854018272,0.28042,0.21294,0.40561,0.29182,1.20394,56147.143,5.16813231097595,0.179,0.005,0.154,0.138,0.183,TRUE,TRUE,23
"400",2012-01-01,"EUZ","EUR","Euro area",3.49245637,0.788239467,4.43070477464433,0.05563,0,0.15884,0.06503,0.81702,36947,4.28021639562028,0.174,0,0.148,0.133,0.178,TRUE,TRUE,19
"401",2012-01-01,"GBR","GBP","Britain",2.49,0.651253663,3.82339500177214,-0.08906,-0.13707,0,-0.08095,0.56796,36119.846,4.24196443046304,0.022,-0.129,0,-0.014,0.025,FALSE,TRUE,15
"402",2012-01-01,"HKG","HKD","Hong Kong",16.5,7.76735,2.12427661943906,-0.49388,-0.52056,-0.4444,-0.48938,-0.12884,31590.681,4.03251194426167,-0.403,-0.491,-0.416,-0.424,-0.401,FALSE,TRUE,1
"403",2012-01-01,"HUN","HUF","Hungary",645,245.69425,2.62521406178614,-0.37454,-0.4075,-0.31338,-0.36896,0.07659,12879.296,3.16719877759164,-0.06,-0.199,-0.08,-0.093,-0.057,FALSE,TRUE,10
"404",2012-01-01,"IDN","IDR","Indonesia",22534,9160,2.46004366812227,-0.41389,-0.44477,-0.35658,-0.40867,0.00886,3015.374,2.71103898067623,0.029,-0.123,0.007,-0.007,0.032,FALSE,TRUE,6
